Customer Id,Total_Sales,Total_Profit,Avg_Profit,Orders,Loss_Making_Orders,Avg_Profit_Ratio,Profit_Margin_%
1467,1209.94,160.63,22.947142857142858,7,1,0.19285714285714287,13.275864918921599
1468,3529.63,211.04999999999998,12.41470588235294,17,2,0.14705882352941177,5.97938027498633
1470,2065.73,658.95,59.904545454545456,11,1,0.2636363636363636,31.899134930508826
1471,2289.78,-225.72000000000003,-20.520000000000003,11,4,-0.17454545454545453,-9.85771558839714
1472,1309.8400000000001,-147.94000000000003,-16.437777777777782,9,2,-0.11777777777777779,-11.29450925303854
1473,4315.46,-989.9900000000001,-47.14238095238096,21,9,-0.0661904761904762,-22.940543997627138
1474,1439.82,333.13,30.284545454545455,11,0,0.2527272727272727,23.136919892764375
1475,4274.43,1155.15,50.22391304347826,23,1,0.2791304347826087,27.024655919034817
1476,129.99,41.82,41.82,1,0,0.33,32.17170551580891
1477,2129.65,55.58999999999998,5.053636363636362,11,2,-0.0009090909090909049,2.6102880755053635
1478,4734.4400000000005,839.66,39.98380952380952,21,3,0.2638095238095238,17.735149246795817
1479,1629.8400000000001,209.64999999999998,26.206249999999997,8,2,0.185,12.863225838119078
1480,3204.82,567.34,37.82266666666667,15,2,0.2,17.702710292621738
1482,1869.8000000000002,136.56,15.173333333333334,9,4,-0.03666666666666666,7.303454914964166
1483,1779.82,429.3,53.6625,8,0,0.29375,24.120416671348792
1484,2239.64,257.99,21.499166666666667,12,3,0.12916666666666668,11.519262024253898
1485,3259.7000000000003,-811.5,-47.73529411764706,17,5,-0.045882352941176464,-24.894928981194585
1486,1529.81,403.90999999999997,67.31833333333333,6,0,0.325,26.40262516260189
1487,749.9,268.92,44.82,6,0,0.36833333333333335,35.860781437525006
1488,3217.63,936.25,66.875,14,0,0.3007142857142857,29.09750344197437
1489,3840.53,787.14,41.42842105263158,19,3,0.21526315789473682,20.495608679010445
1490,3676.59,904.1999999999999,45.209999999999994,20,2,0.221,24.59344120502966
1491,1512.83,367.06,45.8825,8,1,0.235,24.263135976943875
1492,7627.150000000001,1272.63,33.49026315789474,38,8,0.15763157894736843,16.685524737287192
1493,4508.55,1076.58,51.26571428571428,21,2,0.2523809523809524,23.87863060185647
1494,4971.55,1319.79,50.761153846153846,26,2,0.29230769230769227,26.546851585521615
1495,2425.71,568.23,51.657272727272726,11,1,0.20636363636363636,23.42530640513499
1496,3319.83,-28.759999999999998,-1.6917647058823528,17,5,-0.06705882352941175,-0.8663094194582253
1497,2409.67,564.4499999999999,56.44499999999999,10,0,0.236,23.424369311980474
1498,5169.610000000001,464.55,19.35625,24,6,0.13208333333333336,8.986171103816341
1499,3109.66,-33.25,-1.9558823529411764,17,5,-0.04294117647058824,-1.0692487281567762
1500,3239.65,120.33999999999999,8.595714285714285,14,2,0.06857142857142857,3.7145987992530047
1501,2229.7200000000003,586.56,45.12,13,1,0.2946153846153846,26.306442064474457
1502,3599.55,908.22,53.424705882352946,17,2,0.23411764705882354,25.23148726924199
1503,5839.46,-89.85000000000001,-3.5940000000000003,25,5,-0.002799999999999999,-1.538669671510722
1505,4914.32,515.84,22.42782608695652,23,3,0.1852173913043478,10.496670953458466
1506,1939.75,-115.63000000000002,-10.511818181818184,11,5,-0.09545454545454546,-5.9610774584353665
1507,2993.69,345.19,23.012666666666668,15,2,0.13866666666666666,11.530585999218355
1508,2029.65,-111.77,-9.314166666666667,12,4,-0.07833333333333332,-5.506860788805952
1509,724.85,95.37,15.895000000000001,6,0,0.15666666666666668,13.157204938952887
1510,1771.8300000000002,139.94,12.72181818181818,11,2,0.06818181818181818,7.89804890988413
1511,3389.58,717.6700000000001,39.87055555555556,18,3,0.21944444444444444,21.172829672112773
1512,5614.42,1300.74,43.358,30,3,0.225,23.167842804777695
1513,3317.51,799.99,44.44388888888889,18,2,0.2338888888888889,24.114169964823013
1514,2849.7200000000003,-350.77000000000004,-25.055000000000003,14,5,-0.011428571428571423,-12.308928596493692
1515,3174.4700000000003,510.51,30.03,17,4,0.17823529411764705,16.081739628977434
1516,2451.76,-414.36,-31.873846153846156,13,3,-0.21538461538461537,-16.90051228505237
1517,2699.6,129.94,9.281428571428572,14,2,0.13785714285714287,4.813305674914802
1518,3735.54,-1861.4599999999998,-103.41444444444443,18,8,-0.28611111111111115,-49.8310819854693
1519,2029.88,472.57,67.51,7,0,0.22571428571428573,23.280686543046876
1520,1209.91,328.81,65.762,5,0,0.264,27.17640155052855
1521,3889.56,1102.12,58.00631578947368,19,1,0.27473684210526317,28.33533870154979
1522,4349.5,912.92,45.646,20,1,0.269,20.989079204506265
1523,3079.55,341.77000000000004,18.987222222222226,18,5,0.155,11.09805003977854
1524,4049.4,521.04,24.81142857142857,21,3,0.15571428571428572,12.867091420951251
1525,1189.76,312.12,39.015,8,1,0.3125,26.2338622915546
1526,879.9200000000001,31.429999999999993,6.285999999999999,5,1,-0.03799999999999999,3.5719156286935165
1527,2829.7200000000003,743.1099999999999,57.162307692307685,13,2,0.29,26.2609021387275
1528,3007.66,804.55,57.46785714285714,14,0,0.3171428571428571,26.750031586017037
1529,2569.7200000000003,-1047.9,-104.79,10,5,-0.388,-40.778761888454774
1530,1959.72,618.73,77.34125,8,0,0.3475,31.572367481068724
1531,499.97,160.76,80.38,2,0,0.385,32.15392923575414
1532,4889.4800000000005,533.64,23.20173913043478,23,3,0.14521739130434783,10.91404402922192
1533,1869.8700000000001,46.51999999999998,5.168888888888887,9,3,-0.026666666666666672,2.487873488531287
1534,4067.7000000000003,413.01,20.6505,20,4,0.0855,10.153403643336528
1535,5843.360000000001,-100.05000000000004,-3.4500000000000015,29,7,-0.0196551724137931,-1.71219983023466
1536,1449.8600000000001,482.11,80.35166666666667,6,0,0.35833333333333334,33.25217607217248
1537,6567.26,1543.9,49.803225806451614,31,2,0.2661290322580645,23.509043345322098
1538,1949.8400000000001,219.13,24.34777777777778,9,3,0.05666666666666667,11.238358019119516
1539,1574.8700000000001,-123.61,-12.361,10,4,-0.13999999999999999,-7.84890181411799
1540,7094.43,1111.41,37.047000000000004,30,4,0.15366666666666665,15.665952021515473
1541,2374.73,270.07,22.50583333333333,12,2,0.21666666666666667,11.372661313075591
1542,4217.38,972.36,46.30285714285714,21,2,0.2557142857142857,23.05602056252934
1543,3057.53,146.43,11.263846153846155,13,2,0.06307692307692309,4.789159877417393
1544,5519.45,1137.3,42.12222222222222,27,2,0.23814814814814814,20.60531393526529
1545,3442.66,-707.85,-44.240625,16,3,-0.04999999999999999,-20.561135865871158
1546,1389.8700000000001,341.27,37.91888888888889,9,0,0.27666666666666667,24.554094987300967
1547,1409.8,343.24,49.034285714285716,7,0,0.26857142857142857,24.346715846219325
1548,3209.71,-625.57,-41.70466666666667,15,7,-0.14666666666666667,-19.48992276560811
1549,2699.73,308.84000000000003,23.75692307692308,13,2,0.0653846153846154,11.439662484766997
1550,879.78,94.03,23.5075,4,1,-0.175,10.687899247539159
1551,2589.81,814.5,74.04545454545455,11,0,0.3509090909090909,31.450183604202625
1552,1499.8500000000001,246.37,41.06166666666667,6,0,0.23833333333333337,16.426309297596426
1553,3031.75,370.57,23.160625,16,5,0.05249999999999999,12.222973530139358
1554,3841.63,-255.86,-13.466315789473684,19,5,0.024210526315789467,-6.660193719853291
1555,3944.52,428.94,19.497272727272726,22,5,0.050454545454545446,10.87432691430136
1556,2439.71,78.92000000000002,6.070769230769232,13,3,0.05384615384615383,3.2348106947137167
1557,1049.8400000000001,-44.400000000000006,-8.88,5,2,-0.12,-4.2292158805151265
1558,4844.45,1222.32,45.27111111111111,27,5,0.23925925925925925,25.231347211757782
1559,1139.9,313.85,62.77,5,0,0.284,27.533116940082465
1560,3789.59,1027.8,54.09473684210526,19,2,0.25473684210526315,27.121667515483207
1561,4039.53,-1650.41,-86.86368421052632,19,12,-0.3563157894736842,-40.8564857792862
1562,3589.52,1057.29,55.646842105263154,19,1,0.31947368421052635,29.454913191735944
1563,4749.36,370.33000000000004,16.83318181818182,22,5,0.09818181818181816,7.797471659339365
1564,3476.46,36.84000000000004,1.8420000000000019,20,7,-0.07300000000000001,1.0596986589806883
1565,2089.76,621.85,56.53181818181818,11,0,0.32181818181818184,29.757005589158563
1566,2159.75,684.72,62.24727272727273,11,0,0.3290909090909091,31.703669406181273
1567,4769.43,826.34,41.317,20,4,0.13999999999999999,17.325760101311896
1568,3009.64,-672.1200000000001,-44.80800000000001,15,7,-0.2013333333333333,-22.332239071782674
1569,2629.73,21.66000000000001,1.8050000000000008,12,4,0.04083333333333333,0.8236587026044504
1570,839.88,231.51999999999998,33.074285714285715,7,0,0.24285714285714285,27.565842739438967
1571,5559.36,782.0000000000001,28.962962962962965,27,4,0.19370370370370368,14.066367351637602
1572,2779.7400000000002,392.23,35.657272727272726,11,2,0.10727272727272728,14.11031247526747
1573,2449.6800000000003,517.97,39.84384615384616,13,1,0.15923076923076923,21.14439436987688
1574,4279.51,1093.22,52.05809523809524,21,0,0.30476190476190473,25.545447960163663
1575,1934.7,545.8199999999999,68.22749999999999,8,1,0.30375,28.212125910993947
1576,4909.530000000001,964.3299999999999,48.216499999999996,20,4,0.189,19.642002391267592
1577,7309.33,1620.48,47.66117647058824,34,3,0.2555882352941176,22.1700210552814
1578,6134.27,654.42,26.1768,25,4,0.1728,10.668262075193951
1579,3007.7,551.46,34.46625,16,3,0.13,18.33494031984573
1580,2319.67,188.66000000000003,17.150909090909092,11,4,0.00818181818181819,8.133053408458963
1581,1141.85,374.17,37.417,10,0,0.375,32.76875246310812
1582,3789.67,-268.98,-16.81125,16,6,-0.20125,-7.097715632231831
1583,2255.68,364.53,30.377499999999998,12,2,0.19166666666666665,16.160536955596537
1584,2752.69,-53.89999999999996,-3.3687499999999977,16,5,-0.05374999999999998,-1.9580846372094192
1585,2349.77,631.97,45.14071428571429,14,1,0.27214285714285713,26.894972699455693
1586,2579.66,-151.36,-13.760000000000002,11,4,-0.08545454545454546,-5.867439895179985
1587,1619.77,80.33999999999997,10.042499999999997,8,3,0.09,4.959963451601151
1588,6694.1900000000005,-621.73,-14.803095238095239,42,10,-0.004047619047619059,-9.287606118141253
1589,5162.42,1591.03,69.17521739130434,23,2,0.32652173913043475,30.8194606405523
1590,2259.82,426.55,42.655,10,1,0.2,18.87539715552566
1591,3479.64,331.40999999999997,19.49470588235294,17,3,0.13823529411764707,9.52426113046177
1592,2429.6800000000003,312.9,28.44545454545454,11,2,0.1809090909090909,12.878239109676992
1593,3109.44,608.77,33.82055555555556,18,0,0.24777777777777776,19.57812339199341
1594,559.97,-21.889999999999997,-5.472499999999999,4,1,-0.025000000000000022,-3.9091379895351532
1595,3449.4300000000003,828.39,36.01695652173913,23,2,0.21391304347826087,24.015272088432
1596,2029.73,19.549999999999972,1.9549999999999972,10,3,-0.05999999999999998,0.9631822951821165
1597,2059.76,441.99,31.570714285714285,14,2,0.27214285714285713,21.45832524177574
1598,2549.67,396.27,24.766875,16,4,0.234375,15.542011319111884
1599,6605.280000000001,-123.73000000000002,-4.124333333333334,30,8,-0.007666666666666681,-1.8731984109681952
1600,3905.7200000000003,850.38,42.519,20,2,0.20750000000000002,21.772682117509703
1601,1589.76,60.059999999999995,7.507499999999999,8,3,0.0675,3.7779287439613523
1602,2584.7,59.329999999999984,3.9553333333333325,15,2,0.02866666666666666,2.2954308043486664
1603,4104.58,1020.4399999999999,51.022,20,2,0.2665,24.861008921741078
1604,879.87,193.19,38.638,5,1,0.176,21.95665268732881
1605,3344.67,-301.07,-17.71,17,6,-0.19941176470588234,-9.001485946296645
1606,3299.5,533.75,35.583333333333336,15,1,0.184,16.17669343839976
1607,5503.5,804.2,33.50833333333333,24,6,0.07208333333333332,14.61251930589625
1608,3329.65,469.03,26.057222222222222,18,4,0.16944444444444443,14.086465544426591
1609,739.9000000000001,169.51999999999998,33.903999999999996,5,1,0.238,22.911204216786047
1610,829.95,169.33999999999997,56.44666666666666,3,0,0.18666666666666668,20.40363877342008
1611,3696.56,217.93000000000004,15.566428571428574,14,5,0.06071428571428572,5.895481204146559
1612,2149.73,-105.18000000000004,-11.686666666666671,9,1,0.061111111111111116,-4.892707456285209
1613,4104.5,-1086.99,-57.21,19,8,-0.20894736842105263,-26.48288463881106
1614,2375.76,705.64,64.1490909090909,11,0,0.2872727272727273,29.70165336565983
1615,2763.75,289.15,19.276666666666664,15,3,0.07200000000000001,10.462234283129805
1616,2415.7000000000003,329.45,23.532142857142855,14,3,0.16,13.637868940679718
1617,2874.65,389.61,25.974,15,2,0.17933333333333332,13.553302141130224
1618,4299.56,145.37999999999994,6.3208695652173885,23,4,0.019999999999999997,3.381276223613577
1619,5137.45,321.58000000000004,12.8632,25,6,-0.0816,6.259525640152217
1620,3339.6400000000003,161.56,11.540000000000001,14,4,-0.04428571428571428,4.837647171551424
1621,2009.7800000000002,206.41999999999996,18.765454545454542,11,2,0.09636363636363637,10.270775905820534
1622,949.9,134.93,44.97666666666667,3,0,0.14,14.2046531213812
1623,1549.78,317.55,45.364285714285714,7,1,0.22714285714285715,20.490005032972423
1624,4935.610000000001,8.980000000000018,0.39043478260869646,23,4,0.08956521739130437,0.18194306276225264
1625,2645.56,279.81,14.726842105263158,19,3,0.18210526315789474,10.576588699556993
1626,1564.8600000000001,216.51,24.056666666666665,9,1,0.1211111111111111,13.835742494536252
1627,5285.2,-437.41,-16.82346153846154,26,7,-0.014230769230769229,-8.276129569363507
1628,3569.61,580.4,38.693333333333335,15,2,0.18466666666666667,16.25947932687324
1629,2319.81,393.81999999999994,28.129999999999995,14,1,0.1692857142857143,16.976390307826932
1630,3709.7400000000002,541.39,38.67071428571428,14,1,0.18714285714285714,14.593745114212856
1631,4039.51,944.32,47.216,20,2,0.2265,23.37709276620184
1632,3019.78,732.04,52.28857142857142,14,2,0.24285714285714285,24.241501036499344
1633,2024.75,447.84,37.32,12,1,0.23166666666666666,22.11828620817385
1634,3951.63,314.93,18.52529411764706,17,4,0.1111764705882353,7.969622662040727
1635,3729.54,-672.8000000000001,-42.050000000000004,16,6,-0.215625,-18.039758254369172
1636,6129.2300000000005,1399.74,53.83615384615385,26,4,0.24730769230769228,22.83712636008112
1637,1929.8300000000002,446.48,44.648,10,1,0.24300000000000002,23.135716617525894
1638,2121.81,483.62,43.96545454545455,11,0,0.2490909090909091,22.792804256743064
1639,389.96000000000004,79.78,39.89,2,0,0.185,20.458508564981024
1640,2055.73,275.08,22.923333333333332,12,1,0.22666666666666668,13.381134682083736
1641,3799.52,780.42,35.47363636363636,22,3,0.2381818181818182,20.539962942687495
1642,599.95,94.51,23.6275,4,1,-0.20750000000000002,15.752979414951247
1643,3378.58,798.09,49.880625,16,2,0.27875,23.62205423580321
1644,1714.8,495.48,49.548,10,0,0.317,28.894331700489857
1645,1689.8500000000001,200.74,18.24909090909091,11,1,0.13454545454545455,11.879160872266768
1646,3498.68,954.12,59.6325,16,0,0.278125,27.27085643728492
1647,3009.7200000000003,347.56,26.735384615384614,13,2,0.13076923076923078,11.547918078758155
1648,1509.7800000000002,-66.10000000000004,-6.009090909090912,11,5,-0.04545454545454546,-4.3781213156883805
1649,2049.64,-27.520000000000053,-2.501818181818187,11,2,-0.016363636363636348,-1.3426748111863573
1650,4059.6,-165.63000000000005,-9.20166666666667,18,4,-0.08722222222222221,-4.079958616612476
1651,4268.29,1041.9,37.21071428571429,28,0,0.28214285714285714,24.41024391501046
1652,1699.8600000000001,242.88,40.48,6,1,0.19999999999999998,14.2882355017472
1653,3007.59,453.98,26.704705882352943,17,2,0.12411764705882353,15.094477638241916
1654,2959.46,746.37,49.758,15,0,0.26599999999999996,25.219803612821256
1655,539.9100000000001,116.2,29.05,4,1,0.18,21.522105536107865
1656,3849.38,504.59000000000003,24.02809523809524,21,1,0.16,13.108344720448489
1657,9223.71,2196.92,52.30761904761905,42,4,0.2711904761904762,23.818181621061377
1658,5729.42,221.57999999999998,8.863199999999999,25,7,-0.044400000000000016,3.8674071721046803
1659,2949.7,570.76,47.56333333333333,12,2,0.21416666666666664,19.349764382818595
1660,2184.83,-123.73000000000002,-11.24818181818182,11,3,0.026363636363636363,-5.663140839333038
1661,1511.8200000000002,243.24,34.74857142857143,7,2,0.24857142857142858,16.089216970274236
1662,3679.4700000000003,605.4,37.8375,16,2,0.166875,16.453456611957698
1663,2444.7400000000002,232.06,19.338333333333335,12,4,-0.015000000000000022,9.492215941163476
1664,6044.46,227.62,7.5873333333333335,30,11,0.017333333333333326,3.765762367523319
1665,769.86,161.67,32.333999999999996,5,0,0.252,20.99992206375185
1666,1627.85,514.81,73.5442857142857,7,0,0.37142857142857144,31.625149737383662
1667,929.95,-14.680000000000007,-3.6700000000000017,4,1,-0.1225,-1.5785794935211577
1668,663.88,63.050000000000004,21.01666666666667,3,0,0.11666666666666665,9.497198288847382
1669,449.94,74.55,37.275,2,1,0.009999999999999995,16.568875850113347
1670,4889.49,634.52,30.215238095238096,21,3,0.1380952380952381,12.977222573315416
1671,1169.8400000000001,429.01,53.62625,8,0,0.425,36.672536415236266
1672,2589.57,-123.88999999999999,-7.743124999999999,16,3,0.044375,-4.78419197009542
1673,2374.84,409.53000000000003,45.50333333333334,9,3,0.1688888888888889,17.24453015782116
1674,3493.56,541.27,27.063499999999998,20,2,0.252,15.49336493433632
1675,1559.75,400.02,36.36545454545455,11,0,0.3018181818181818,25.64641769514345
1676,1569.76,-244.05000000000004,-34.86428571428572,7,2,-0.17857142857142858,-15.546962593007851
1677,4269.63,250.23000000000002,12.511500000000002,20,3,0.03799999999999999,5.860695189044484
1678,2509.62,563.86,70.4825,8,2,0.11,22.46794335397391
1679,2254.84,-193.15,-13.796428571428573,14,6,-0.12357142857142857,-8.56601798797254
1680,2785.49,710.97,44.435625,16,0,0.308125,25.524055013660078
1681,1724.77,390.78,39.077999999999996,10,2,0.21200000000000002,22.65693396800733
1682,3019.7000000000003,128.95,8.059375,16,5,0.049999999999999996,4.270291750836175
1683,919.9200000000001,293.64,58.727999999999994,5,0,0.34199999999999997,31.92016697104096
1684,2619.79,187.89999999999998,12.526666666666666,15,2,0.12400000000000001,7.172330606651678
1685,5109.400000000001,803.35,38.25476190476191,21,3,0.1480952380952381,15.722981171957567
1686,2817.63,128.28,8.0175,16,3,-0.036875000000000005,4.552762427997998
1687,2137.7200000000003,218.9,16.838461538461537,13,3,0.14615384615384613,10.239881743165615
1688,5111.41,1111.71,37.057,30,4,0.1673333333333333,21.749575948710824
1689,3505.34,-286.84000000000003,-15.935555555555558,18,7,0.005000000000000001,-8.182943737269424
1690,1729.8400000000001,8.76999999999998,0.9744444444444422,9,1,-0.00666666666666667,0.506983304814317
1691,1949.78,-289.4,-32.15555555555555,9,4,-0.21666666666666667,-14.84270020207408
1692,2499.7200000000003,588.44,53.49454545454546,11,1,0.2718181818181818,23.540236506488725
1693,2809.7,-100.92000000000002,-7.763076923076924,13,4,0.013846153846153859,-3.5918425454674887
1694,699.86,244.35999999999999,48.872,5,0,0.358,34.915554539479324
1695,7469.26,1091.17,33.06575757575758,33,4,0.2081818181818182,14.608809975820899
1696,2389.73,-355.27000000000004,-29.605833333333337,12,7,-0.3316666666666667,-14.866533039297329
1697,989.87,303.79999999999995,60.75999999999999,5,0,0.33799999999999997,30.690898804893568
1698,2999.71,684.82,48.91571428571429,14,1,0.2692857142857143,22.829540188884927
1699,1889.91,449.42,44.942,10,0,0.27599999999999997,23.77996835828161
1700,2199.73,744.91,93.11375,8,0,0.35375,33.86370145426938
1701,3674.67,504.86,31.55375,16,2,0.180625,13.738920773838196
1702,2449.69,-163.54000000000002,-12.580000000000002,13,4,0.020769230769230766,-6.675946752446229
1703,1349.8500000000001,317.47,39.68375,8,2,0.205,23.518909508463903
1704,3246.5,-600.17,-31.587894736842102,19,7,-0.08052631578947368,-18.486677960880947
1705,2831.63,256.82,15.107058823529412,17,4,0.09705882352941177,9.069687777004763
1706,525.94,200.98000000000002,66.99333333333334,3,0,0.39999999999999997,38.213484427881504
1707,1079.93,-237.94,-39.656666666666666,6,3,-0.39166666666666666,-22.032909540433174
1708,3019.65,763.59,54.542142857142856,14,1,0.2557142857142857,25.28736774129452
1709,2769.68,706.99,54.38384615384616,13,0,0.28846153846153844,25.52605355131279
1710,2829.65,599.55,46.11923076923077,13,3,0.2253846153846154,21.18813280794444
1711,4339.52,-150.41000000000003,-7.162380952380953,21,8,-0.0719047619047619,-3.466051544871322
1712,2224.69,592.05,42.28928571428571,14,2,0.18785714285714286,26.612696600425224
1713,2749.7,114.74000000000001,8.826153846153847,13,4,0.007692307692307693,4.172818852965779
1714,2889.55,577.99,36.124375,16,1,0.2525,20.002768597186414
1715,4974.34,1120.27,46.67791666666667,24,2,0.28791666666666665,22.520977657337454
1716,4004.6400000000003,447.98,21.33238095238095,21,3,0.15666666666666668,11.1865236325862
1717,2779.6,-67.19999999999996,-5.599999999999997,12,5,-0.02833333333333334,-2.4176140451863564
1718,1620.92,77.57,6.464166666666666,12,4,-0.09666666666666668,4.785553882980036
1719,1089.8200000000002,263.52,37.645714285714284,7,0,0.25142857142857145,24.180139839606536
1720,1799.66,470.65000000000003,42.78636363636364,11,0,0.3063636363636364,26.152162075058623
1721,5939.4400000000005,230.05999999999995,10.457272727272725,22,4,0.12045454545454545,3.873429144835202
1722,199.99,89.3,89.3,1,0,0.47,44.65223261163057
1723,3129.67,602.8,40.18666666666666,15,1,0.21733333333333335,19.26081663561973
1724,1481.82,-56.859999999999985,-7.107499999999998,8,4,-0.08750000000000002,-3.8371732059224457
1725,5443.57,1273.99,42.46633333333333,30,1,0.27266666666666667,23.403575227286506
1726,1479.8400000000001,-372.89,-46.61125,8,4,-0.06874999999999999,-25.197994377770566
1727,2259.73,-987.2099999999999,-98.72099999999999,10,7,-0.34299999999999997,-43.68707765972041
1728,1269.88,337.64,56.27333333333333,6,0,0.2966666666666667,26.5883390556588
1729,2334.66,279.34,27.933999999999997,10,2,0.099,11.96491137895882
1730,3859.53,795.54,44.196666666666665,18,2,0.22722222222222221,20.612354354027563
1731,5174.16,233.29000000000002,8.640370370370372,27,6,0.06962962962962962,4.508751178935325
1732,609.96,-42.68999999999998,-8.537999999999997,5,3,-0.21600000000000003,-6.998819594727521
1733,4747.530000000001,346.19,15.735909090909091,22,5,0.10818181818181817,7.292002367546912
1734,279.99,24.54,12.27,2,0,0.1,8.76459873566913
1735,4609.41,371.41999999999996,15.475833333333332,24,5,0.07291666666666667,8.057864238590188
1736,1847.8,-377.23999999999995,-47.154999999999994,8,2,-0.33124999999999993,-20.4156293971209
1737,2269.79,404.20000000000005,31.092307692307696,13,2,0.12153846153846153,17.807814819873208
1738,4164.5,-245.55,-12.923684210526316,19,5,0.0010526315789473693,-5.896266058350343
1739,5619.58,1193.48,49.72833333333333,24,4,0.2091666666666667,21.237886105367306
1740,3655.63,847.49,42.3745,20,1,0.2485,23.183144902520223
1741,1049.87,-68.81,-17.2025,4,2,-0.0049999999999999975,-6.554144798879863
1742,2794.53,622.49,41.49933333333333,15,1,0.24266666666666667,22.27530210804679
1743,1819.69,-89.97000000000003,-8.997000000000003,10,1,0.056999999999999995,-4.9442487456654725
1744,2759.69,-206.32999999999998,-13.755333333333333,15,4,-0.047333333333333345,-7.476564396725719
1745,4299.6,-320.12000000000006,-15.243809523809526,21,5,-0.003333333333333327,-7.445343752907248
1746,1304.76,-288.67,-48.11166666666667,6,1,-0.05666666666666668,-22.124375364051627
1747,6299.37,1294.94,49.80538461538462,26,4,0.2492307692307692,20.556658840487223
1748,4387.54,392.85999999999996,18.707619047619044,21,2,0.1580952380952381,8.953992442234144
1749,3599.44,-70.17000000000007,-3.189545454545458,22,6,0.03863636363636363,-1.9494699175427308
1750,3319.75,605.53,35.61941176470588,17,2,0.1288235294117647,18.240228932901573
1751,749.86,-14.060000000000011,-2.812000000000002,5,1,0.032000000000000015,-1.8750166697783601
1752,2529.78,35.68000000000001,3.243636363636364,11,4,-0.007272727272727269,1.4103993232613115
1753,4629.47,1006.78,52.98842105263158,19,4,0.2210526315789474,21.747197843381638
1754,3934.53,867.41,39.427727272727275,22,3,0.18,22.046089367726257
1755,1939.76,671.79,74.64333333333333,9,0,0.38,34.63263496515033
1756,3369.67,71.94999999999999,5.139285714285713,14,3,-0.04071428571428574,2.1352239240044275
1757,2509.69,278.10999999999996,27.810999999999996,10,1,0.095,11.081448306364528
1758,1604.85,398.8,56.971428571428575,7,0,0.2714285714285714,24.849674424401037
1759,2249.8,518.31,57.589999999999996,9,2,0.22444444444444445,23.03804782647346
1760,2669.7400000000002,665.85,44.39,15,1,0.2693333333333333,24.940630922861402
1761,3989.65,107.61000000000001,5.978333333333334,18,6,0.01777777777777778,2.6972290802451346
1762,5180.53,211.10000000000002,6.8096774193548395,31,8,0.00838709677419354,4.074872648165343
1763,2119.83,471.73,52.41444444444445,9,1,0.2544444444444445,22.25319954902044
1764,3143.6,710.41,41.788823529411765,17,0,0.2605882352941176,22.598613055096067
1765,4492.41,-622.13,-24.8852,25,7,-0.057200000000000015,-13.848468861924893
1766,2889.7200000000003,657.1800000000001,46.941428571428574,14,3,0.06285714285714285,22.741995764295503
1767,1809.9,199.46,19.946,10,1,0.128,11.020498370075694
1768,1997.69,258.78,21.564999999999998,12,2,0.14416666666666667,12.953961825908921
1769,564.9300000000001,45.03,15.01,3,0,0.10999999999999999,7.970899049439753
1770,949.8900000000001,247.62,41.27,6,0,0.3466666666666667,26.068281590499947
1771,3289.7400000000002,646.8299999999999,40.426874999999995,16,3,0.196875,19.662040161228546
1772,2459.8,29.72999999999999,3.3033333333333323,9,3,-0.014444444444444458,1.208634848361655
1773,4369.62,696.6700000000001,34.8335,20,3,0.174,15.943491653736483
1774,4053.7000000000003,590.76,28.13142857142857,21,5,0.16428571428571428,14.573352739472579
1775,3599.54,755.23,34.32863636363636,22,6,0.13545454545454547,20.981292053984678
1776,2484.7000000000003,3.3599999999999994,0.27999999999999997,12,1,0.09333333333333334,0.13522759286835428
1777,1189.9099999999999,198.83999999999997,39.767999999999994,5,0,0.254,16.710507517375266
1778,1815.7800000000002,495.08,49.507999999999996,10,0,0.30500000000000005,27.265417616671616
1779,2059.77,514.19,51.419000000000004,10,0,0.304,24.96346679483632
1780,7071.28,-308.21000000000004,-10.273666666666667,30,8,-0.009,-4.358616827505064
1781,1859.77,614.03,68.22555555555556,9,0,0.38333333333333336,33.01644827048506
1782,5979.18,1128.34,37.61133333333333,30,4,0.22833333333333333,18.871149555624683
1783,2079.53,-612.8299999999999,-61.282999999999994,10,6,-0.275,-29.469639774372087
1785,2989.76,-637.2,-37.48235294117647,17,8,-0.12999999999999998,-21.31274751150594
1786,1119.9,351.64,58.60666666666666,6,0,0.33,31.399232074292343
1787,3039.6800000000003,948.03,55.76647058823529,17,1,0.24117647058823527,31.188480366354348
1788,4346.38,156.34000000000003,6.253600000000001,25,9,0.007600000000000016,3.5970163676438793
1790,3629.63,698.38,46.55866666666667,15,2,0.25866666666666666,19.241079669277582
1791,1869.71,80.09000000000003,7.280909090909094,11,3,0.07818181818181819,4.283551994694366
1792,4212.400000000001,594.07,27.00318181818182,22,4,0.20636363636363636,14.10288671541164
1793,4354.4400000000005,911.3,39.62173913043478,23,5,0.20956521739130435,20.928064228695305
1794,2034.81,97.53000000000003,8.866363636363639,11,3,-0.08454545454545455,4.793076503457327
1795,3860.34,723.13,36.1565,20,3,0.1995,18.732287829569415
1796,3033.7200000000003,-456.65000000000003,-32.61785714285715,14,7,-0.2635714285714286,-15.052476827129729
1797,4049.58,359.44,21.143529411764707,17,5,0.0935294117647059,8.875982200623275
1798,4099.57,-416.59,-20.8295,20,4,0.012499999999999987,-10.161797456806445
1799,2024.8000000000002,356.42,29.701666666666668,12,1,0.18416666666666667,17.60272619517977
